# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_6	cds	53128	53835	+	COILCL_01714	atoD	CoA transferase subunit A	COG:COG1788, COG:I, RefSeq:WP_004175762.1, SO:0001217, UniParc:UPI0001A58572, UniRef:UniRef100_A0A0H3GZ48, UniRef:UniRef50_P0C7I7, UniRef:UniRef90_A0A1V2BE08
contig_6	cds	53837	54493	+	COILCL_01715	atoA	Putative acetyl-CoA:acetoacetyl-CoA transferase beta subunit	COG:COG2057, COG:I, RefSeq:WP_004145371.1, SO:0001217, UniParc:UPI0001B74662, UniRef:UniRef100_A0AAX2N751, UniRef:UniRef50_A0A5E6QBH8, UniRef:UniRef90_A0A5E5S4K9
contig_6	cds	54503	55684	+	COILCL_01716	paaJ	3-ketoacyl-CoA thiolase	COG:COG0183, COG:I, RefSeq:WP_023313303.1, SO:0001217, UniParc:UPI0003BF6B79, UniRef:UniRef100_A0AAX2N875, UniRef:UniRef50_A0A2U1JZV7, UniRef:UniRef90_A0A483NGV4
contig_6	cds	55696	56619	+	COILCL_01717	fadB	L-gulonate 3-dehydrogenase	COG:COG1250, COG:I, RefSeq:WP_004184318.1, SO:0001217, UniParc:UPI0001A58575, UniRef:UniRef100_A0A332C368, UniRef:UniRef50_A0A0Q0CU41, UniRef:UniRef90_A0A0B7G4V8
contig_6	cds	56667	58058	+	COILCL_01718	gntT	D-beta-hydroxybutyrate permease	COG:COG2610, COG:G, RefSeq:WP_004891324.1, SO:0001217, UniParc:UPI0001A58576, UniRef:UniRef100_A0AAW8ACL2, UniRef:UniRef50_Q9I2A5, UniRef:UniRef90_A0A377V1H9
contig_6	cds	58082	58852	+	COILCL_01719	fabG	3-hydroxybutyrate dehydrogenase	COG:COG1028, COG:I, RefSeq:WP_032435148.1, SO:0001217, UniParc:UPI000451C207, UniRef:UniRef100_A0AAX2N808, UniRef:UniRef50_W9B918, UniRef:UniRef90_W9B918
contig_6	cds	58872	59744	-	COILCL_01720	lysR	HTH-type transcriptional regulator BenM	COG:COG0583, COG:K, RefSeq:WP_004145376.1, SO:0001217, UniParc:UPI00015763EB, UniRef:UniRef100_A0A0H3GUM5, UniRef:UniRef50_P52666, UniRef:UniRef90_A0A1L5D9Y8
contig_6	cds	59851	60630	+	COILCL_01721	budA	acetolactate decarboxylase	COG:COG3527, COG:Q, EC:4.1.1.5, GO:0045151, GO:0047605, KEGG:K01575, RefSeq:WP_002908205.1, SO:0001217, UniParc:UPI00018776F1, UniRef:UniRef100_R9W2L2, UniRef:UniRef50_P05361, UniRef:UniRef90_P05361
contig_6	cds	60640	62319	+	COILCL_01722	alsS	acetolactate synthase AlsS	COG:COG0028, COG:EH, EC:2.2.1.6, GO:0000287, GO:0003984, GO:0005948, GO:0009097, GO:0009099, GO:0030976, GO:0034077, GO:0050660, RefSeq:WP_004151180.1, SO:0001217, UniParc:UPI000241070C, UniRef:UniRef100_A0A2V3KEY8, UniRef:UniRef50_Q04524, UniRef:UniRef90_P27696
contig_6	cds	62343	63113	+	COILCL_01723	budC	(S)-acetoin forming diacetyl reductase	COG:COG1028, COG:I, EC:1.1.1.304, GO:0019152, GO:0045150, GO:0052588, RefSeq:WP_004151179.1, SO:0001217, UniParc:UPI00000B53EE, UniRef:UniRef100_Q48436, UniRef:UniRef50_Q48436, UniRef:UniRef90_Q48436
contig_6	cds	63507	63665	+	COILCL_01724		hypothetical protein	SO:0001217, UniParc:UPI00026F453B, UniRef:UniRef100_A0A486MZ50, UniRef:UniRef50_A0A377X935, UniRef:UniRef90_A0A377X935
contig_6	cds	64278	64814	-	COILCL_01725		GNAT family protein	RefSeq:WP_004151178.1, SO:0001217, UniParc:UPI00026F0560, UniRef:UniRef100_A0A0J2G1Q0, UniRef:UniRef50_A0A0H3KZ66, UniRef:UniRef90_A0AAW8XM44
contig_6	cds	64890	68006	-	COILCL_01726	kexD	multidrug efflux RND transporter permease subunit KexD	BlastRules:WP_015958559, COG:COG0841, COG:V, RefSeq:WP_032435146.1, SO:0001217, UniParc:UPI000449BA33, UniRef:UniRef100_A0A919HNZ8, UniRef:UniRef50_W9BHF5, UniRef:UniRef90_W9BHF5
contig_6	cds	68044	68928	-	COILCL_01727	mdlB	ABC transmembrane type-1 domain-containing protein	COG:COG1132, COG:V, RefSeq:WP_004151176.1, SO:0001217, UniParc:UPI0002410705, UniRef:UniRef100_A0A2X3C6U5, UniRef:UniRef50_Q9JYH4, UniRef:UniRef90_A0A855EZ42
contig_6	cds	69158	69547	-	COILCL_01728		Transporter	RefSeq:WP_032435143.1, SO:0001217, UniParc:UPI0004B2A22E, UniRef:UniRef100_UPI0026582DB5, UniRef:UniRef50_W8VGB3, UniRef:UniRef90_W8VGB3
contig_6	cds	69797	70534	+	COILCL_01729	ompR	DNA-binding response regulator	COG:COG0745, COG:TK, KEGG:K18144, SO:0001217, UniParc:UPI00015763F3, UniRef:UniRef100_A0A0H3GZ70, UniRef:UniRef50_A0A0H3CHE7, UniRef:UniRef90_A0A4D6CBD5
contig_6	cds	70531	71592	+	COILCL_01730	ccrB	HAMP domain-containing histidine kinase CrrB	BlastRules:WP_004184324, COG:COG0642, COG:T, EC:2.7.13.3, KEGG:K18143, RefSeq:WP_004184324.1, SO:0001217, UniParc:UPI000241E232, UniRef:UniRef100_A0A0H3GPB5, UniRef:UniRef50_A0A2I5KYJ4, UniRef:UniRef90_A0A2I5KYJ4
contig_6	cds	71589	72524	-	COILCL_01731		Glycosyl transferase	RefSeq:WP_021469713.1, SO:0001217, UniParc:UPI00038FC8B4, UniRef:UniRef100_A0A919HM44, UniRef:UniRef50_V3PQN3, UniRef:UniRef90_A0A8D6Q395
contig_6	cds	73262	73798	-	COILCL_01732		Peptidase U61	SO:0001217, UniParc:UPI00044FB4D4, UniRef:UniRef100_A0A919HVW7, UniRef:UniRef50_A0A378B2B1, UniRef:UniRef90_A0A378B2B1
contig_6	cds	73977	74339	-	COILCL_01733	tonB	Energy transducer TonB	COG:COG0810, COG:M, RefSeq:WP_023287729.1, SO:0001217, UniParc:UPI0003BF10FA, UniRef:UniRef100_A0A919HNX4, UniRef:UniRef50_A0A8G2A6L1, UniRef:UniRef90_A0A9P3UEC1
contig_6	cds	75121	75510	-	COILCL_01734		hypothetical protein	RefSeq:WP_004151171.1, SO:0001217, UniParc:UPI0002687538, UniRef:UniRef100_W8UGX8, UniRef:UniRef50_K8A3B1, UniRef:UniRef90_K8A3B1
contig_6	cds	75855	76331	-	COILCL_01735	argA	GNAT family N-acetyltransferase	COG:COG1246, COG:E, RefSeq:WP_004151170.1, SO:0001217, UniParc:UPI00026F0562, UniRef:UniRef100_A0A2V3K193, UniRef:UniRef50_A1JSY5, UniRef:UniRef90_A0A0T5IIB9
contig_6	cds	76585	77157	-	COILCL_01736		hypothetical protein	SO:0001217, UniParc:UPI0003BEF4B1, UniRef:UniRef100_A0AAX3FE32, UniRef:UniRef50_A0A377XQ63, UniRef:UniRef90_A0A486SKD3
contig_6	cds	77415	78257	-	COILCL_01737	ccmI	C-type cytochrome biogenesis protein CcmI	COG:CO, COG:COG4235, RefSeq:WP_032435141.1, SO:0001217, UniParc:UPI00044A367B, UniRef:UniRef100_A0AAX3FF54, UniRef:UniRef50_A0A2V3K1N3, UniRef:UniRef90_A0A2V3K1N3
contig_6	cds	78254	78712	-	COILCL_01738	nrfF	Cytochrome c-type biogenesis protein	COG:CO, COG:COG3088, SO:0001217, UniParc:UPI0003BE783A, UniRef:UniRef100_A0A7M2ULP7, UniRef:UniRef50_A0A2V1LHH3, UniRef:UniRef90_A0A2V1LHH3
contig_6	cds	78712	79266	-	COILCL_01739	dsbE	Thiol:disulfide interchange protein DsbE	RefSeq:WP_032435139.1, SO:0001217, UniParc:UPI00045350C9, UniRef:UniRef100_A0AAX3FD79, UniRef:UniRef50_Q8ZD52, UniRef:UniRef90_A0A7H4MLT5
contig_6	cds	79263	81215	-	COILCL_01740	ccmE	cytochrome c maturation protein CcmE	COG:CO, COG:COG1138, GO:0005886, GO:0017004, GO:0020037, KEGG:K02197, RefSeq:WP_032435137.1, SO:0001217, UniParc:UPI0004507AF8, UniRef:UniRef100_A0AAX3FD84, UniRef:UniRef50_P33927, UniRef:UniRef90_A0A9P3P421
contig_6	cds	81212	81670	-	COILCL_01741	ccmE	cytochrome c maturation protein CcmE	COG:CO, COG:COG2332, GO:0005886, GO:0017004, GO:0020037, GO:0046872, KEGG:K02197, RefSeq:WP_004180275.1, SO:0001217, UniParc:UPI000282F8F0, UniRef:UniRef100_A0A0C7K7T7, UniRef:UniRef50_P69490, UniRef:UniRef90_B5XWC8
contig_6	cds	81654	81884	-	COILCL_01742	ccmD	heme exporter protein CcmD	COG:COG3114, COG:U, EC:7.6.2.-, GO:0015886, GO:0016020, GO:0017004, RefSeq:WP_004143390.1, SO:0001217, UniParc:UPI00015764C0, UniRef:UniRef100_A0A0H3GPC1, UniRef:UniRef50_A0A264CBR0, UniRef:UniRef90_A0A264CBR0
contig_6	cds	81881	82618	-	COILCL_01743	ccmC	Heme exporter protein C	COG:COG0755, COG:O, RefSeq:WP_004189553.1, SO:0001217, UniParc:UPI0002410623, UniRef:UniRef100_A0A170A082, UniRef:UniRef50_A0A379WIB7, UniRef:UniRef90_A0A2N4Z2S6
contig_6	cds	82668	83327	-	COILCL_01744	ccmB	heme exporter protein CcmB	COG:COG2386, COG:O, EC:7.6.2.-, GO:0015232, GO:0015886, KEGG:K02194, RefSeq:WP_023282689.1, SO:0001217, UniParc:UPI0003BFC34F, UniRef:UniRef100_A0AAX2N559, UniRef:UniRef50_P0ABL8, UniRef:UniRef90_A0A264CBL2
contig_6	cds	83324	83947	-	COILCL_01745	ccmA	cytochrome c biogenesis heme-transporting ATPase CcmA	COG:COG4133, COG:O, EC:7.6.2.-, GO:0005524, GO:0017004, GO:0022857, RefSeq:WP_004151165.1, SO:0001217, UniParc:UPI00015764C3, UniRef:UniRef100_A0A377ZJQ1, UniRef:UniRef50_Q6D606, UniRef:UniRef90_A0A377ZJQ1
contig_6	cds	84031	85371	-	COILCL_01746	cccA	Gluconate 2-dehydrogenase	COG:C, COG:COG2010, RefSeq:WP_072277545.1, SO:0001217, UniParc:UPI0004450524, UniRef:UniRef100_A0A486H6F5, UniRef:UniRef50_O34215, UniRef:UniRef90_A0A377ZKK1
contig_6	cds	85382	87166	-	COILCL_01747	betA	Gluconate 2-dehydrogenase, flavoprotein subunit	COG:COG2303, COG:IR, EC:1.1.99.3, KEGG:K06151, RefSeq:WP_002908285.1, SO:0001217, UniParc:UPI0001813D3F, UniRef:UniRef100_A0A0H3GPC6, UniRef:UniRef50_O34214, UniRef:UniRef90_A0A377YHI8
contig_6	cds	87169	87924	-	COILCL_01748		Gluconate 2-dehydrogenase subunit 3 family protein	RefSeq:WP_072277546.1, SO:0001217, UniParc:UPI00043151E3, UniRef:UniRef100_A0AAX3FEB5, UniRef:UniRef50_A0AAW8M981, UniRef:UniRef90_A0A330QTP6
contig_6	cds	88426	88797	+	COILCL_01749	gloA	VOC domain-containing protein	COG:COG0346, COG:Q, RefSeq:WP_023287732.1, SO:0001217, UniParc:UPI0003BF6F37, UniRef:UniRef100_A0AAX2N5H4, UniRef:UniRef50_A0A1H2ZQ95, UniRef:UniRef90_A0A8B6INB4
contig_6	cds	88805	89875	-	COILCL_01750	potA	ABC transporter ATP-binding protein	COG:COG3842, COG:E, RefSeq:WP_002908292.1, SO:0001217, UniParc:UPI0001A58591, UniRef:UniRef100_A0A0H3GR13, UniRef:UniRef50_A0AAE8T2X5, UniRef:UniRef90_A0A486LRU1
contig_6	cds	89868	91637	-	COILCL_01751	fbpB	ABC transporter permease subunit	COG:COG1178, COG:P, KEGG:K02011, RefSeq:WP_002908294.1, SO:0001217, UniParc:UPI00015764C9, UniRef:UniRef100_A0A7H0EST4, UniRef:UniRef50_A0AAJ5NE80, UniRef:UniRef90_A0A483RAU8
contig_6	cds	91711	92799	-	COILCL_01752	afuA	Iron ABC transporter substrate-binding protein	COG:COG1840, COG:GH, KEGG:K02012, RefSeq:WP_002908297.1, SO:0001217, UniParc:UPI000205D21E, UniRef:UniRef100_A0A0H3GPD1, UniRef:UniRef50_U3G9M2, UniRef:UniRef90_A0A8B6IK43
contig_6	cds	93102	94181	+	COILCL_01753	allD	malate/lactate/ureidoglycolate dehydrogenase	COG:C, COG:COG2055, EC:1.1.1.-, EC:1.1.1.237, GO:0016491, KEGG:K13574, RefSeq:WP_029602291.1, SO:0001217, UniParc:UPI000450A7A7, UniRef:UniRef100_A0AAX2N8A3, UniRef:UniRef50_P30178, UniRef:UniRef90_A0A0H3GU07
contig_6	cds	94428	96578	+	COILCL_01754	fdhF	formate dehydrogenase subunit alpha	COG:C, COG:COG3383, EC:1.17.1.9, GO:0008863, GO:0009326, GO:0015942, RefSeq:WP_032435132.1, SO:0001217, UniParc:UPI000445EBB8, UniRef:UniRef100_A0AAX3FD97, UniRef:UniRef50_P07658, UniRef:UniRef90_A0A0B7G4J8
contig_6	cds	96621	97778	-	COILCL_01755	abgB	Amidohydrolase	COG:COG1473, COG:R, EC:3.5.1.32, KEGG:K01451, RefSeq:WP_004180310.1, SO:0001217, UniParc:UPI000241061B, UniRef:UniRef100_A0A378B8Q0, UniRef:UniRef50_A0A485BNK0, UniRef:UniRef90_A0A486N6K1
contig_6	cds	98073	99272	+	COILCL_01756		Major facilitator family transporter	RefSeq:WP_004148650.1, SO:0001217, UniParc:UPI000205D217, UniRef:UniRef100_A0A0H3GUQ8, UniRef:UniRef50_A0A485BMS2, UniRef:UniRef90_A0A377XY11
contig_6	cds	99388	99822	+	COILCL_01757	gloA	VOC domain-containing protein	COG:COG0346, COG:Q, RefSeq:WP_004180313.1, SO:0001217, UniParc:UPI000157659B, UniRef:UniRef100_A0A0C7KCS6, UniRef:UniRef50_H0HZX8, UniRef:UniRef90_A0A8B6ILZ9
contig_6	cds	100388	101620	+	COILCL_01758	araJ	MFS transporter	COG:COG2814, COG:G, RefSeq:WP_032435130.1, SO:0001217, UniParc:UPI00044A55BE, UniRef:UniRef100_A0A919HP79, UniRef:UniRef50_P39386, UniRef:UniRef90_A0A2V1LHJ3
contig_6	cds	101657	102049	+	COILCL_01759	gloA	VOC domain-containing protein	COG:COG0346, COG:Q, RefSeq:WP_002908370.1, SO:0001217, UniParc:UPI000157659D, UniRef:UniRef100_A0A0H3GZ97, UniRef:UniRef50_D4DXS0, UniRef:UniRef90_B5XWA8
contig_6	cds	102178	102792	-	COILCL_01760		DUF1062 domain-containing protein	COG:COG4332, COG:S, RefSeq:WP_032435128.1, SO:0001217, UniParc:UPI00044A33B7, UniRef:UniRef100_A0A919HLA1, UniRef:UniRef50_A0A0H3GPE0, UniRef:UniRef90_A0A0H3GPE0
contig_6	cds	103064	103786	-	COILCL_01761	glnQ	ABC transporter domain-containing protein	COG:COG1126, COG:E, RefSeq:WP_020805118.1, SO:0001217, UniParc:UPI000342252A, UniRef:UniRef100_A0A170RK90, UniRef:UniRef50_A0A143XPP0, UniRef:UniRef90_W8VG99
contig_6	cds	103773	104537	-	COILCL_01762	hisM	ABC transmembrane type-1 domain-containing protein	COG:COG0765, COG:E, RefSeq:WP_004151161.1, SO:0001217, UniParc:UPI00015765A0, UniRef:UniRef100_A0A0H3GU12, UniRef:UniRef50_C9XYZ8, UniRef:UniRef90_C9XYZ8
contig_6	cds	104601	105368	-	COILCL_01763	hisJ	ABC transporter substrate-binding protein	COG:COG0834, COG:ET, RefSeq:WP_002908376.1, SO:0001217, UniParc:UPI0001A5859C, UniRef:UniRef100_A0A0W8A9Z3, UniRef:UniRef50_A0A0W8A9Z3, UniRef:UniRef90_A0A0W8A9Z3
contig_6	cds	105461	106363	-	COILCL_01764	rpiR	RpiR family transcriptional regulator	SO:0001217, UniParc:UPI00015765A2, UniRef:UniRef100_A0A0C7FD55, UniRef:UniRef50_A0A0C7FD55, UniRef:UniRef90_A0A0C7FD55
contig_6	cds	106360	107313	-	COILCL_01765	fepB	ABC transporter substrate-binding protein	COG:COG0614, COG:P, SO:0001217, UniParc:UPI00021867FE, UniRef:UniRef100_W8UYY0, UniRef:UniRef50_A0A376VEZ5, UniRef:UniRef90_A0A483K245
contig_6	cds	107327	108379	-	COILCL_01766	fepD	Iron ABC transporter permease	COG:COG0609, COG:P, RefSeq:WP_032435126.1, SO:0001217, UniParc:UPI00044E1DE3, UniRef:UniRef100_A0AAX2N8P9, UniRef:UniRef50_A8AKD6, UniRef:UniRef90_A0A483VE41
contig_6	cds	108376	109401	-	COILCL_01767	fepD	Iron ABC transporter permease	COG:COG0609, COG:P, RefSeq:WP_004898773.1, SO:0001217, UniParc:UPI0002186800, UniRef:UniRef100_A0AAJ5PJ19, UniRef:UniRef50_A0A2V3KXE6, UniRef:UniRef90_A0A2V3KXE6
contig_6	cds	109398	110219	-	COILCL_01768	fepC	ABC transporter domain-containing protein	COG:COG1120, COG:PH, RefSeq:WP_002908416.1, SO:0001217, UniParc:UPI00015765A6, UniRef:UniRef100_W8UGT2, UniRef:UniRef50_A0A2X3ENH4, UniRef:UniRef90_W8UGT2
contig_6	cds	110725	112797	+	COILCL_01769	fhuE	TonB-dependent siderophore receptor	COG:COG4773, COG:P, RefSeq:WP_004891261.1, SO:0001217, UniParc:UPI000205D210, UniRef:UniRef100_A0A202KJA4, UniRef:UniRef50_V5Z3G1, UniRef:UniRef90_W8UYV3
contig_6	cds	112906	113679	-	COILCL_01770	tauB	Alkanesulfonates ABC transporter ATP-binding protein / Sulfonate ABC transporter	COG:COG1116, COG:P, RefSeq:WP_002908439.1, SO:0001217, UniParc:UPI00015765A8, UniRef:UniRef100_A0A0H3GUR9, UniRef:UniRef50_A0A485AHC0, UniRef:UniRef90_A0A6I8L443
contig_6	cds	113673	114668	-	COILCL_01771	tauC	Alkanesulfonates transport system permease protein	COG:COG0600, COG:P, RefSeq:WP_016532314.1, SO:0001217, UniParc:UPI000303FD0A, UniRef:UniRef100_A0AAW9UHZ4, UniRef:UniRef50_A0A9D8LJ35, UniRef:UniRef90_A0A223UA75
contig_6	cds	114649	115686	-	COILCL_01772	tauA	SsuA/THI5-like domain-containing protein	COG:COG0715, COG:P, RefSeq:WP_004189530.1, SO:0001217, UniParc:UPI0001A585A4, UniRef:UniRef100_A0A0T5II41, UniRef:UniRef50_B5XW86, UniRef:UniRef90_A0A564LSF5
contig_6	cds	115683	116645	-	COILCL_01773	tauA	ABC transporter substrate-binding protein	COG:COG0715, COG:P, RefSeq:WP_004175710.1, SO:0001217, UniParc:UPI0001A585A5, UniRef:UniRef100_A0A0H3GZA9, UniRef:UniRef50_A0A4S7W8T2, UniRef:UniRef90_A0A4S7W8T2
contig_6	cds	116651	117802	-	COILCL_01774		Butyryl-CoA dehydrogenase	RefSeq:WP_004151831.1, SO:0001217, UniParc:UPI00026F05FE, UniRef:UniRef100_A0A1L5VXF5, UniRef:UniRef50_A0A7Z8Z9A9, UniRef:UniRef90_A0A377ZM32
contig_6	cds	117799	118884	-	COILCL_01775		Methanesulfonate monooxygenase	EC:1.14.14.34, EC:1.14.14.5, KEGG:K04091, SO:0001217, UniParc:UPI000447DA81, UniRef:UniRef100_A0AAX3FDB5, UniRef:UniRef50_A0A1S0WDN4, UniRef:UniRef90_A0A1S0WDN4
contig_6	cds	119029	119922	-	COILCL_01776	lysR	LysR family transcriptional regulator	COG:COG0583, COG:K, RefSeq:WP_014907422.1, SO:0001217, UniParc:UPI0001A585A8, UniRef:UniRef100_A0A372KWX9, UniRef:UniRef50_A0A372KWX9, UniRef:UniRef90_A0A372KWX9
contig_6	cds	120029	120631	+	COILCL_01777		3-mercaptopropionate dioxygenase	COG:COG5553, COG:R, RefSeq:WP_002908526.1, SO:0001217, UniParc:UPI000157666F, UniRef:UniRef100_A0A377ZJB0, UniRef:UniRef50_A0A1Y6JJA3, UniRef:UniRef90_A0A7U2ZV39
contig_6	cds	120637	122217	+	COILCL_01778	pspE	Rhodanese domain-containing protein	COG:COG0607, COG:P, RefSeq:WP_032435121.1, SO:0001217, UniParc:UPI0004462B55, UniRef:UniRef100_A0AAX3FDU4, UniRef:UniRef50_A0A060DS32, UniRef:UniRef90_A0A2P8K6T8
contig_6	cds	122230	122955	-	COILCL_01779	yfiH	Laccase domain-containing protein	COG:COG1496, COG:P, EC:2.4.2.1, EC:2.4.2.28, EC:3.5.4.4, KEGG:K05810, RefSeq:WP_009307636.1, SO:0001217, UniParc:UPI00024105A3, UniRef:UniRef100_A0A0H3GPF4, UniRef:UniRef50_A0A0H3GPF4, UniRef:UniRef90_A0A0H3GPF4
contig_6	cds	123058	124254	-	COILCL_01780	mhpT	3-(3-hydroxy-phenyl)propionate transporter MhpT	COG:COG2814, COG:G, GO:0016020, GO:0022857, GO:0055085, RefSeq:WP_004148691.1, SO:0001217, UniParc:UPI0001576672, UniRef:UniRef100_A0A378BAG8, UniRef:UniRef50_A0A0C7KG31, UniRef:UniRef90_A0A0C7KG31
contig_6	cds	124330	125346	-	COILCL_01781	dmpG	4-hydroxy-2-oxovalerate aldolase	COG:COG0119, COG:E, EC:4.1.3.39, GO:0003852, GO:0008701, GO:0009056, GO:0009098, GO:0019380, GO:0030145, KEGG:K01666, RefSeq:WP_015958581.1, SO:0001217, UniParc:UPI0001576673, UniRef:UniRef100_A6TAC4, UniRef:UniRef50_P9WMK5, UniRef:UniRef90_A6TAC4
contig_6	cds	125343	126293	-	COILCL_01782	mhpF	acetaldehyde dehydrogenase (acetylating)	COG:COG4569, COG:Q, EC:1.2.1.10, GO:0008774, GO:0009056, GO:0019380, GO:0051287, KEGG:K04073, RefSeq:WP_032435118.1, SO:0001217, UniParc:UPI00044FA83A, UniRef:UniRef100_A0AAX2N437, UniRef:UniRef50_Q52060, UniRef:UniRef90_A6TAC5
contig_6	cds	126286	127092	-	COILCL_01783	mhpD	2-keto-4-pentenoate hydratase	COG:COG3971, COG:Q, EC:4.2.1.80, GO:0005737, GO:0008684, GO:0009056, GO:0019380, GO:0030145, RefSeq:WP_002908598.1, SO:0001217, UniParc:UPI0001750333, UniRef:UniRef100_A6TAC6, UniRef:UniRef50_A6TAC6, UniRef:UniRef90_A6TAC6
contig_6	cds	127103	127969	-	COILCL_01784	mhpC	2-hydroxy-6-oxononadienedioate/2-hydroxy-6-oxononatrienedioate hydrolase	COG:COG0596, COG:HR, EC:3.7.1.14, GO:0005737, GO:0018771, GO:0019380, GO:0042803, GO:0052823, RefSeq:WP_032435115.1, SO:0001217, UniParc:UPI00044DB3F7, UniRef:UniRef100_A0A9Q4TXA7, UniRef:UniRef50_P77044, UniRef:UniRef90_A6TAC7
contig_6	cds	127987	128931	-	COILCL_01785	mhpB	3-carboxyethylcatechol 2,3-dioxygenase	EC:1.13.11.16, GO:0008198, GO:0009056, GO:0019380, GO:0047070, RefSeq:WP_020801869.1, SO:0001217, UniParc:UPI000342220C, UniRef:UniRef100_A0AAW9UHZ3, UniRef:UniRef50_A6TAC8, UniRef:UniRef90_A6TAC8
contig_6	cds	128933	130597	-	COILCL_01786	mhpA	bifunctional 3-(3-hydroxy-phenyl)propionate/3-hydroxycinnamic acid hydroxylase	COG:COG0654, COG:HC, EC:1.14.13.127, GO:0008688, GO:0019380, GO:0019622, GO:0071949, RefSeq:WP_032435113.1, SO:0001217, UniParc:UPI0004522465, UniRef:UniRef100_A0AAW9UI10, UniRef:UniRef50_P77397, UniRef:UniRef90_A6TAC9
contig_6	cds	130775	131587	+	COILCL_01787	iclR	DNA-binding transcriptional regulator	COG:COG1414, COG:K, GO:0003677, GO:0006355, RefSeq:WP_004175672.1, SO:0001217, UniParc:UPI00027CD8DE, UniRef:UniRef100_A0A1B2ZKC0, UniRef:UniRef50_P77569, UniRef:UniRef90_A0A2P0BG28
contig_6	cds	131679	132737	+	COILCL_01788	fepB	Fe/B12 periplasmic-binding domain-containing protein	COG:COG0614, COG:P, RefSeq:WP_032435112.1, SO:0001217, UniParc:UPI0004519233, UniRef:UniRef100_A0AAX2N6T4, UniRef:UniRef50_A0A2I5T6B0, UniRef:UniRef90_A0A246AYM1
contig_6	cds	132727	133734	+	COILCL_01789	fepD	ABC transporter permease protein	COG:COG0609, COG:P, RefSeq:WP_019705819.1, SO:0001217, UniParc:UPI0002F5B472, UniRef:UniRef100_A0AAX2N5A0, UniRef:UniRef50_Q9CLR3, UniRef:UniRef90_A0A0H3GUT4
contig_6	cds	133731	134480	+	COILCL_01790	fepC	ABC transporter ATP-binding protein	COG:COG1120, COG:PH, RefSeq:WP_004184407.1, SO:0001217, UniParc:UPI000282ED44, UniRef:UniRef100_A0AAX2N4P4, UniRef:UniRef50_A0A085GE11, UniRef:UniRef90_A0A0H3GU33
contig_6	cds	134464	135207	-	COILCL_01791	modA	Molybdate ABC transporter substrate-binding protein	COG:COG0725, COG:P, RefSeq:WP_032435110.1, SO:0001217, UniParc:UPI00044A6234, UniRef:UniRef100_A0AAX3FDX8, UniRef:UniRef50_A0A564KHM8, UniRef:UniRef90_A0A1L5CSB5
contig_6	cds	135264	136100	-	COILCL_01792	aroE	Shikimate 5-dehydrogenase	COG:COG0169, COG:E, RefSeq:WP_032435109.1, SO:0001217, UniParc:UPI00044D42DB, UniRef:UniRef100_A0AAX2N8G8, UniRef:UniRef50_A0A6G8NWT8, UniRef:UniRef90_W9B9V4
contig_6	cds	136116	137438	-	COILCL_01793	uhpC	4-hydroxyphenylpyruvate dioxygenase	COG:COG2271, COG:G, RefSeq:WP_004148701.1, SO:0001217, UniParc:UPI000157672F, UniRef:UniRef100_A0A0H3GPG6, UniRef:UniRef50_A0A4U9CV00, UniRef:UniRef90_A0A4S7WRD9
contig_6	cds	137510	139363	-	COILCL_01794	hppD	3-dehydroshikimate dehydratase	COG:COG3185, COG:ER, EC:4.2.1.118, KEGG:K26400, RefSeq:WP_004148702.1, SO:0001217, UniParc:UPI0002410597, UniRef:UniRef100_A0A0C7KH69, UniRef:UniRef50_Q88JU3, UniRef:UniRef90_A0A2X3CIT2
contig_6	cds	139490	140128	+	COILCL_01795	acrR	HTH-type transcriptional repressor NicS	COG:COG1309, COG:K, RefSeq:WP_002908844.1, SO:0001217, UniParc:UPI0001576731, UniRef:UniRef100_A0A0H3GU38, UniRef:UniRef50_A0A8R2D7A9, UniRef:UniRef90_A0A087FLV0
contig_6	cds	140146	140358	-	COILCL_01796	fumD	fumarate hydratase FumD	EC:4.2.1.2, KEGG:K01675, RefSeq:WP_004180357.1, SO:0001217, UniParc:UPI0001576732, UniRef:UniRef100_A0A0H3GR57, UniRef:UniRef50_P0A1T4, UniRef:UniRef90_A0A7X1HU68
contig_6	cds	140864	142276	+	COILCL_01797	pykF	pyruvate kinase PykF	COG:COG0469, COG:G, EC:2.7.1.40, GO:0000287, GO:0004743, GO:0005524, GO:0005737, GO:0005829, GO:0006096, GO:0016301, GO:0030955, KEGG:K00873, RefSeq:WP_002908859.1, SO:0001217, UniParc:UPI0001576733, UniRef:UniRef100_A0A0H3GUU1, UniRef:UniRef50_P0AD61, UniRef:UniRef90_P0AD61
contig_6	cds	142589	142825	+	COILCL_01798	lpp	Major outer membrane lipoprotein Lpp	COG:COG4238, COG:M, GO:0005576, GO:0008289, GO:0009279, GO:0030258, GO:0042834, GO:0043580, RefSeq:WP_002908860.1, SO:0001217, UniParc:UPI0001576734, UniRef:UniRef100_E3G5Z9, UniRef:UniRef50_P69776, UniRef:UniRef90_Q7CQN4
